cod_ap_sms,subgrupo,ano,obitos
3.1,1.2.1. Red por at à mulher na gestação,2024,33
3.1,1.2.1. Red por at à mulher na gestação,2025,28
3.1,1.2.2. Red por at à mulher no parto,2006,12
3.1,1.2.2. Red por at à mulher no parto,2007,13
3.1,1.2.2. Red por at à mulher no parto,2008,16
3.1,1.2.2. Red por at à mulher no parto,2009,15
3.1,1.2.2. Red por at à mulher no parto,2010,7
3.1,1.2.2. Red por at à mulher no parto,2011,13
3.1,1.2.2. Red por at à mulher no parto,2012,9
3.1,1.2.2. Red por at à mulher no parto,2013,17
3.1,1.2.2. Red por at à mulher no parto,2014,9
3.1,1.2.2. Red por at à mulher no parto,2015,16
3.1,1.2.2. Red por at à mulher no parto,2016,13
3.1,1.2.2. Red por at à mulher no parto,2017,15
3.1,1.2.2. Red por at à mulher no parto,2018,9
3.1,1.2.2. Red por at à mulher no parto,2019,18
3.1,1.2.2. Red por at à mulher no parto,2020,15
3.1,1.2.2. Red por at à mulher no parto,2021,12
3.1,1.2.2. Red por at à mulher no parto,2022,12
3.1,1.2.2. Red por at à mulher no parto,2023,8
3.1,1.2.2. Red por at à mulher no parto,2024,10
3.1,1.2.2. Red por at à mulher no parto,2025,8
3.1,1.2.3. Red por at ao recém-nascido,2006,26
3.1,1.2.3. Red por at ao recém-nascido,2007,23
3.1,1.2.3. Red por at ao recém-nascido,2008,22
3.1,1.2.3. Red por at ao recém-nascido,2009,24
3.1,1.2.3. Red por at ao recém-nascido,2010,13
3.1,1.2.3. Red por at ao recém-nascido,2011,9
3.1,1.2.3. Red por at ao recém-nascido,2012,7
3.1,1.2.3. Red por at ao recém-nascido,2013,14
3.1,1.2.3. Red por at ao recém-nascido,2014,16
3.1,1.2.3. Red por at ao recém-nascido,2015,16
3.1,1.2.3. Red por at ao recém-nascido,2016,17
3.1,1.2.3. Red por at ao recém-nascido,2017,15
3.1,1.2.3. Red por at ao recém-nascido,2018,8
3.1,1.2.3. Red por at ao recém-nascido,2019,13
3.1,1.2.3. Red por at ao recém-nascido,2020,9
3.1,1.2.3. Red por at ao recém-nascido,2021,17
3.1,1.2.3. Red por at ao recém-nascido,2022,18
3.1,1.2.3. Red por at ao recém-nascido,2023,14
3.1,1.2.3. Red por at ao recém-nascido,2024,7
