cod_ap_sms,subgrupo,ano,obitos
1.0,1.1. Reduzível pelas ações de imunização,2006,0
1.0,1.1. Reduzível pelas ações de imunização,2007,0
1.0,1.1. Reduzível pelas ações de imunização,2008,0
1.0,1.1. Reduzível pelas ações de imunização,2009,0
1.0,1.1. Reduzível pelas ações de imunização,2010,0
1.0,1.1. Reduzível pelas ações de imunização,2011,0
1.0,1.1. Reduzível pelas ações de imunização,2012,0
1.0,1.1. Reduzível pelas ações de imunização,2013,0
1.0,1.1. Reduzível pelas ações de imunização,2014,0
1.0,1.1. Reduzível pelas ações de imunização,2015,1
1.0,1.1. Reduzível pelas ações de imunização,2016,0
1.0,1.1. Reduzível pelas ações de imunização,2017,1
1.0,1.1. Reduzível pelas ações de imunização,2018,0
1.0,1.1. Reduzível pelas ações de imunização,2019,0
1.0,1.1. Reduzível pelas ações de imunização,2020,0
1.0,1.1. Reduzível pelas ações de imunização,2021,0
1.0,1.1. Reduzível pelas ações de imunização,2022,0
1.0,1.1. Reduzível pelas ações de imunização,2023,0
1.0,1.1. Reduzível pelas ações de imunização,2024,0
1.0,1.1. Reduzível pelas ações de imunização,2025,0
1.0,1.2.1. Red por at à mulher na gestação,2006,28
1.0,1.2.1. Red por at à mulher na gestação,2007,25
1.0,1.2.1. Red por at à mulher na gestação,2008,18
1.0,1.2.1. Red por at à mulher na gestação,2009,28
1.0,1.2.1. Red por at à mulher na gestação,2010,22
1.0,1.2.1. Red por at à mulher na gestação,2011,19
1.0,1.2.1. Red por at à mulher na gestação,2012,20
1.0,1.2.1. Red por at à mulher na gestação,2013,17
1.0,1.2.1. Red por at à mulher na gestação,2014,19
1.0,1.2.1. Red por at à mulher na gestação,2015,24
1.0,1.2.1. Red por at à mulher na gestação,2016,13
1.0,1.2.1. Red por at à mulher na gestação,2017,19
1.0,1.2.1. Red por at à mulher na gestação,2018,13
1.0,1.2.1. Red por at à mulher na gestação,2019,13
1.0,1.2.1. Red por at à mulher na gestação,2020,17
1.0,1.2.1. Red por at à mulher na gestação,2021,12
1.0,1.2.1. Red por at à mulher na gestação,2022,20
1.0,1.2.1. Red por at à mulher na gestação,2023,7
1.0,1.2.1. Red por at à mulher na gestação,2024,16
1.0,1.2.1. Red por at à mulher na gestação,2025,13
1.0,1.2.2. Red por at à mulher no parto,2006,4
1.0,1.2.2. Red por at à mulher no parto,2007,2
1.0,1.2.2. Red por at à mulher no parto,2008,10
1.0,1.2.2. Red por at à mulher no parto,2009,8
1.0,1.2.2. Red por at à mulher no parto,2010,6
1.0,1.2.2. Red por at à mulher no parto,2011,4
1.0,1.2.2. Red por at à mulher no parto,2012,3
1.0,1.2.2. Red por at à mulher no parto,2013,6
1.0,1.2.2. Red por at à mulher no parto,2014,0
1.0,1.2.2. Red por at à mulher no parto,2015,6
1.0,1.2.2. Red por at à mulher no parto,2016,6
1.0,1.2.2. Red por at à mulher no parto,2017,12
1.0,1.2.2. Red por at à mulher no parto,2018,6
1.0,1.2.2. Red por at à mulher no parto,2019,6
1.0,1.2.2. Red por at à mulher no parto,2020,3
1.0,1.2.2. Red por at à mulher no parto,2021,6
1.0,1.2.2. Red por at à mulher no parto,2022,4
1.0,1.2.2. Red por at à mulher no parto,2023,7
1.0,1.2.2. Red por at à mulher no parto,2024,8
1.0,1.2.2. Red por at à mulher no parto,2025,8
1.0,1.2.3. Red por at ao recém-nascido,2006,8
1.0,1.2.3. Red por at ao recém-nascido,2007,8
1.0,1.2.3. Red por at ao recém-nascido,2008,9
1.0,1.2.3. Red por at ao recém-nascido,2009,8
1.0,1.2.3. Red por at ao recém-nascido,2010,2
1.0,1.2.3. Red por at ao recém-nascido,2011,5
1.0,1.2.3. Red por at ao recém-nascido,2012,9
1.0,1.2.3. Red por at ao recém-nascido,2013,9
1.0,1.2.3. Red por at ao recém-nascido,2014,8
1.0,1.2.3. Red por at ao recém-nascido,2015,8
1.0,1.2.3. Red por at ao recém-nascido,2016,4
1.0,1.2.3. Red por at ao recém-nascido,2017,2
1.0,1.2.3. Red por at ao recém-nascido,2018,3
1.0,1.2.3. Red por at ao recém-nascido,2019,4
1.0,1.2.3. Red por at ao recém-nascido,2020,4
1.0,1.2.3. Red por at ao recém-nascido,2021,8
1.0,1.2.3. Red por at ao recém-nascido,2022,5
1.0,1.2.3. Red por at ao recém-nascido,2023,6
1.0,1.2.3. Red por at ao recém-nascido,2024,1
1.0,1.2.3. Red por at ao recém-nascido,2025,1
1.0,1.3. Red por ações de diag e trat adequado,2006,9
1.0,1.3. Red por ações de diag e trat adequado,2007,6
1.0,1.3. Red por ações de diag e trat adequado,2008,6
1.0,1.3. Red por ações de diag e trat adequado,2009,11
1.0,1.3. Red por ações de diag e trat adequado,2010,5
1.0,1.3. Red por ações de diag e trat adequado,2011,5
1.0,1.3. Red por ações de diag e trat adequado,2012,2
1.0,1.3. Red por ações de diag e trat adequado,2013,6
1.0,1.3. Red por ações de diag e trat adequado,2014,2
1.0,1.3. Red por ações de diag e trat adequado,2015,6
1.0,1.3. Red por ações de diag e trat adequado,2016,8
1.0,1.3. Red por ações de diag e trat adequado,2017,2
1.0,1.3. Red por ações de diag e trat adequado,2018,5
1.0,1.3. Red por ações de diag e trat adequado,2019,3
1.0,1.3. Red por ações de diag e trat adequado,2020,1
1.0,1.3. Red por ações de diag e trat adequado,2021,3
1.0,1.3. Red por ações de diag e trat adequado,2022,2
1.0,1.3. Red por ações de diag e trat adequado,2023,1
1.0,1.3. Red por ações de diag e trat adequado,2024,3
1.0,1.3. Red por ações de diag e trat adequado,2025,2
1.0,1.4. Red por ações promoção vinc a atenção,2006,7
1.0,1.4. Red por ações promoção vinc a atenção,2007,4
1.0,1.4. Red por ações promoção vinc a atenção,2008,4
1.0,1.4. Red por ações promoção vinc a atenção,2009,3
1.0,1.4. Red por ações promoção vinc a atenção,2010,3
1.0,1.4. Red por ações promoção vinc a atenção,2011,1
1.0,1.4. Red por ações promoção vinc a atenção,2012,4
1.0,1.4. Red por ações promoção vinc a atenção,2013,7
1.0,1.4. Red por ações promoção vinc a atenção,2014,7
1.0,1.4. Red por ações promoção vinc a atenção,2015,3
1.0,1.4. Red por ações promoção vinc a atenção,2016,6
1.0,1.4. Red por ações promoção vinc a atenção,2017,4
1.0,1.4. Red por ações promoção vinc a atenção,2018,1
1.0,1.4. Red por ações promoção vinc a atenção,2019,1
1.0,1.4. Red por ações promoção vinc a atenção,2020,2
1.0,1.4. Red por ações promoção vinc a atenção,2021,4
1.0,1.4. Red por ações promoção vinc a atenção,2022,2
1.0,1.4. Red por ações promoção vinc a atenção,2023,1
1.0,1.4. Red por ações promoção vinc a atenção,2024,5
1.0,1.4. Red por ações promoção vinc a atenção,2025,3
1.0,2. Causas mal definidas,2006,3
1.0,2. Causas mal definidas,2007,3
1.0,2. Causas mal definidas,2008,3
1.0,2. Causas mal definidas,2009,1
1.0,2. Causas mal definidas,2010,8
1.0,2. Causas mal definidas,2011,4
1.0,2. Causas mal definidas,2012,2
1.0,2. Causas mal definidas,2013,1
1.0,2. Causas mal definidas,2014,1
1.0,2. Causas mal definidas,2015,2
1.0,2. Causas mal definidas,2016,2
1.0,2. Causas mal definidas,2017,0
1.0,2. Causas mal definidas,2018,0
1.0,2. Causas mal definidas,2019,2
1.0,2. Causas mal definidas,2020,0
1.0,2. Causas mal definidas,2021,1
1.0,2. Causas mal definidas,2022,2
1.0,2. Causas mal definidas,2023,0
1.0,2. Causas mal definidas,2024,1
1.0,2. Causas mal definidas,2025,0
1.0,3. Demais causas (não claramente evitáveis),2006,22
1.0,3. Demais causas (não claramente evitáveis),2007,22
1.0,3. Demais causas (não claramente evitáveis),2008,18
1.0,3. Demais causas (não claramente evitáveis),2009,23
1.0,3. Demais causas (não claramente evitáveis),2010,16
1.0,3. Demais causas (não claramente evitáveis),2011,20
1.0,3. Demais causas (não claramente evitáveis),2012,10
1.0,3. Demais causas (não claramente evitáveis),2013,17
1.0,3. Demais causas (não claramente evitáveis),2014,13
1.0,3. Demais causas (não claramente evitáveis),2015,17
1.0,3. Demais causas (não claramente evitáveis),2016,8
1.0,3. Demais causas (não claramente evitáveis),2017,10
1.0,3. Demais causas (não claramente evitáveis),2018,11
1.0,3. Demais causas (não claramente evitáveis),2019,18
1.0,3. Demais causas (não claramente evitáveis),2020,10
1.0,3. Demais causas (não claramente evitáveis),2021,13
1.0,3. Demais causas (não claramente evitáveis),2022,9
1.0,3. Demais causas (não claramente evitáveis),2023,10
1.0,3. Demais causas (não claramente evitáveis),2024,2
1.0,3. Demais causas (não claramente evitáveis),2025,11
2.1,1.1. Reduzível pelas ações de imunização,2006,0
2.1,1.1. Reduzível pelas ações de imunização,2007,0
2.1,1.1. Reduzível pelas ações de imunização,2008,0
2.1,1.1. Reduzível pelas ações de imunização,2009,0
2.1,1.1. Reduzível pelas ações de imunização,2010,0
2.1,1.1. Reduzível pelas ações de imunização,2011,0
2.1,1.1. Reduzível pelas ações de imunização,2012,0
2.1,1.1. Reduzível pelas ações de imunização,2013,0
2.1,1.1. Reduzível pelas ações de imunização,2014,1
2.1,1.1. Reduzível pelas ações de imunização,2015,0
2.1,1.1. Reduzível pelas ações de imunização,2016,0
2.1,1.1. Reduzível pelas ações de imunização,2017,0
2.1,1.1. Reduzível pelas ações de imunização,2018,0
2.1,1.1. Reduzível pelas ações de imunização,2019,1
2.1,1.1. Reduzível pelas ações de imunização,2020,0
2.1,1.1. Reduzível pelas ações de imunização,2021,0
2.1,1.1. Reduzível pelas ações de imunização,2022,1
2.1,1.1. Reduzível pelas ações de imunização,2023,0
2.1,1.1. Reduzível pelas ações de imunização,2024,0
2.1,1.1. Reduzível pelas ações de imunização,2025,0
2.1,1.2.1. Red por at à mulher na gestação,2006,15
2.1,1.2.1. Red por at à mulher na gestação,2007,16
2.1,1.2.1. Red por at à mulher na gestação,2008,20
2.1,1.2.1. Red por at à mulher na gestação,2009,26
2.1,1.2.1. Red por at à mulher na gestação,2010,22
2.1,1.2.1. Red por at à mulher na gestação,2011,29
2.1,1.2.1. Red por at à mulher na gestação,2012,11
2.1,1.2.1. Red por at à mulher na gestação,2013,19
2.1,1.2.1. Red por at à mulher na gestação,2014,25
2.1,1.2.1. Red por at à mulher na gestação,2015,13
2.1,1.2.1. Red por at à mulher na gestação,2016,18
2.1,1.2.1. Red por at à mulher na gestação,2017,15
2.1,1.2.1. Red por at à mulher na gestação,2018,11
2.1,1.2.1. Red por at à mulher na gestação,2019,12
2.1,1.2.1. Red por at à mulher na gestação,2020,19
2.1,1.2.1. Red por at à mulher na gestação,2021,18
2.1,1.2.1. Red por at à mulher na gestação,2022,6
2.1,1.2.1. Red por at à mulher na gestação,2023,10
2.1,1.2.1. Red por at à mulher na gestação,2024,10
2.1,1.2.1. Red por at à mulher na gestação,2025,7
2.1,1.2.2. Red por at à mulher no parto,2006,8
2.1,1.2.2. Red por at à mulher no parto,2007,8
2.1,1.2.2. Red por at à mulher no parto,2008,6
2.1,1.2.2. Red por at à mulher no parto,2009,3
2.1,1.2.2. Red por at à mulher no parto,2010,3
2.1,1.2.2. Red por at à mulher no parto,2011,6
2.1,1.2.2. Red por at à mulher no parto,2012,2
2.1,1.2.2. Red por at à mulher no parto,2013,3
2.1,1.2.2. Red por at à mulher no parto,2014,1
2.1,1.2.2. Red por at à mulher no parto,2015,4
2.1,1.2.2. Red por at à mulher no parto,2016,3
2.1,1.2.2. Red por at à mulher no parto,2017,2
2.1,1.2.2. Red por at à mulher no parto,2018,4
2.1,1.2.2. Red por at à mulher no parto,2019,4
2.1,1.2.2. Red por at à mulher no parto,2020,7
2.1,1.2.2. Red por at à mulher no parto,2021,2
2.1,1.2.2. Red por at à mulher no parto,2022,3
2.1,1.2.2. Red por at à mulher no parto,2023,1
2.1,1.2.2. Red por at à mulher no parto,2024,5
2.1,1.2.2. Red por at à mulher no parto,2025,1
2.1,1.2.3. Red por at ao recém-nascido,2006,11
2.1,1.2.3. Red por at ao recém-nascido,2007,6
2.1,1.2.3. Red por at ao recém-nascido,2008,5
2.1,1.2.3. Red por at ao recém-nascido,2009,9
2.1,1.2.3. Red por at ao recém-nascido,2010,6
2.1,1.2.3. Red por at ao recém-nascido,2011,5
2.1,1.2.3. Red por at ao recém-nascido,2012,6
2.1,1.2.3. Red por at ao recém-nascido,2013,9
2.1,1.2.3. Red por at ao recém-nascido,2014,11
2.1,1.2.3. Red por at ao recém-nascido,2015,3
2.1,1.2.3. Red por at ao recém-nascido,2016,5
2.1,1.2.3. Red por at ao recém-nascido,2017,3
2.1,1.2.3. Red por at ao recém-nascido,2018,7
2.1,1.2.3. Red por at ao recém-nascido,2019,4
2.1,1.2.3. Red por at ao recém-nascido,2020,1
2.1,1.2.3. Red por at ao recém-nascido,2021,2
2.1,1.2.3. Red por at ao recém-nascido,2022,9
2.1,1.2.3. Red por at ao recém-nascido,2023,4
2.1,1.2.3. Red por at ao recém-nascido,2024,1
2.1,1.2.3. Red por at ao recém-nascido,2025,1
2.1,1.3. Red por ações de diag e trat adequado,2006,3
2.1,1.3. Red por ações de diag e trat adequado,2007,4
2.1,1.3. Red por ações de diag e trat adequado,2008,3
2.1,1.3. Red por ações de diag e trat adequado,2009,3
2.1,1.3. Red por ações de diag e trat adequado,2010,7
2.1,1.3. Red por ações de diag e trat adequado,2011,2
2.1,1.3. Red por ações de diag e trat adequado,2012,4
2.1,1.3. Red por ações de diag e trat adequado,2013,5
2.1,1.3. Red por ações de diag e trat adequado,2014,0
2.1,1.3. Red por ações de diag e trat adequado,2015,0
2.1,1.3. Red por ações de diag e trat adequado,2016,2
2.1,1.3. Red por ações de diag e trat adequado,2017,2
2.1,1.3. Red por ações de diag e trat adequado,2018,3
2.1,1.3. Red por ações de diag e trat adequado,2019,2
2.1,1.3. Red por ações de diag e trat adequado,2020,1
2.1,1.3. Red por ações de diag e trat adequado,2021,1
2.1,1.3. Red por ações de diag e trat adequado,2022,0
2.1,1.3. Red por ações de diag e trat adequado,2023,2
2.1,1.3. Red por ações de diag e trat adequado,2024,5
2.1,1.3. Red por ações de diag e trat adequado,2025,3
2.1,1.4. Red por ações promoção vinc a atenção,2006,3
2.1,1.4. Red por ações promoção vinc a atenção,2007,2
2.1,1.4. Red por ações promoção vinc a atenção,2008,1
2.1,1.4. Red por ações promoção vinc a atenção,2009,1
2.1,1.4. Red por ações promoção vinc a atenção,2010,4
2.1,1.4. Red por ações promoção vinc a atenção,2011,0
2.1,1.4. Red por ações promoção vinc a atenção,2012,1
2.1,1.4. Red por ações promoção vinc a atenção,2013,4
2.1,1.4. Red por ações promoção vinc a atenção,2014,4
2.1,1.4. Red por ações promoção vinc a atenção,2015,1
2.1,1.4. Red por ações promoção vinc a atenção,2016,1
2.1,1.4. Red por ações promoção vinc a atenção,2017,3
2.1,1.4. Red por ações promoção vinc a atenção,2018,3
2.1,1.4. Red por ações promoção vinc a atenção,2019,2
2.1,1.4. Red por ações promoção vinc a atenção,2020,2
2.1,1.4. Red por ações promoção vinc a atenção,2021,6
2.1,1.4. Red por ações promoção vinc a atenção,2022,2
2.1,1.4. Red por ações promoção vinc a atenção,2023,3
2.1,1.4. Red por ações promoção vinc a atenção,2024,2
2.1,1.4. Red por ações promoção vinc a atenção,2025,0
2.1,2. Causas mal definidas,2006,3
2.1,2. Causas mal definidas,2007,0
2.1,2. Causas mal definidas,2008,2
2.1,2. Causas mal definidas,2009,2
2.1,2. Causas mal definidas,2010,0
2.1,2. Causas mal definidas,2011,3
2.1,2. Causas mal definidas,2012,1
2.1,2. Causas mal definidas,2013,0
2.1,2. Causas mal definidas,2014,2
2.1,2. Causas mal definidas,2015,3
2.1,2. Causas mal definidas,2016,1
2.1,2. Causas mal definidas,2017,1
2.1,2. Causas mal definidas,2018,0
2.1,2. Causas mal definidas,2019,2
2.1,2. Causas mal definidas,2020,0
2.1,2. Causas mal definidas,2021,1
2.1,2. Causas mal definidas,2022,1
2.1,2. Causas mal definidas,2023,1
2.1,2. Causas mal definidas,2024,1
2.1,2. Causas mal definidas,2025,4
2.1,3. Demais causas (não claramente evitáveis),2006,19
